os,arch,extended,version,filename
netbsd,amd64,noEx,0.38.1,hugo_0.38.1_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.38.1,hugo_0.38.1_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.38.1,hugo_0.38.1_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.38.1,hugo_0.38.1_OpenBSD-64bit.tar.gz
dragonfly,amd64,noEx,0.38,hugo_0.38_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.38,hugo_0.38_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.38,hugo_0.38_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.38,hugo_0.38_FreeBSD-ARM.tar.gz
linux,386,noEx,0.38,hugo_0.38_Linux-32bit.tar.gz
linux,amd64,noEx,0.38,hugo_0.38_Linux-64bit.tar.gz
linux,arm,noEx,0.38,hugo_0.38_Linux-ARM.tar.gz
linux,arm64,noEx,0.38,hugo_0.38_Linux-ARM64.tar.gz
darwin,386,noEx,0.38,hugo_0.38_macOS-32bit.tar.gz
darwin,amd64,noEx,0.38,hugo_0.38_macOS-64bit.tar.gz
netbsd,386,noEx,0.38,hugo_0.38_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.38,hugo_0.38_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.38,hugo_0.38_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.38,hugo_0.38_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.38,hugo_0.38_OpenBSD-64bit.tar.gz
dragonfly,amd64,noEx,0.37.1,hugo_0.37.1_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.37.1,hugo_0.37.1_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.37.1,hugo_0.37.1_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.37.1,hugo_0.37.1_FreeBSD-ARM.tar.gz
linux,386,noEx,0.37.1,hugo_0.37.1_Linux-32bit.tar.gz
linux,amd64,noEx,0.37.1,hugo_0.37.1_Linux-64bit.tar.gz
linux,arm,noEx,0.37.1,hugo_0.37.1_Linux-ARM.tar.gz
linux,arm64,noEx,0.37.1,hugo_0.37.1_Linux-ARM64.tar.gz
darwin,386,noEx,0.37.1,hugo_0.37.1_macOS-32bit.tar.gz
darwin,amd64,noEx,0.37.1,hugo_0.37.1_macOS-64bit.tar.gz
netbsd,386,noEx,0.37.1,hugo_0.37.1_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.37.1,hugo_0.37.1_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.37.1,hugo_0.37.1_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.37.1,hugo_0.37.1_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.37.1,hugo_0.37.1_OpenBSD-64bit.tar.gz
dragonfly,amd64,noEx,0.37,hugo_0.37_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.37,hugo_0.37_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.37,hugo_0.37_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.37,hugo_0.37_FreeBSD-ARM.tar.gz
linux,386,noEx,0.37,hugo_0.37_Linux-32bit.tar.gz
linux,amd64,noEx,0.37,hugo_0.37_Linux-64bit.tar.gz
linux,arm,noEx,0.37,hugo_0.37_Linux-ARM.tar.gz
linux,arm64,noEx,0.37,hugo_0.37_Linux-ARM64.tar.gz
darwin,386,noEx,0.37,hugo_0.37_macOS-32bit.tar.gz
darwin,amd64,noEx,0.37,hugo_0.37_macOS-64bit.tar.gz
netbsd,386,noEx,0.37,hugo_0.37_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.37,hugo_0.37_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.37,hugo_0.37_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.37,hugo_0.37_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.37,hugo_0.37_OpenBSD-64bit.tar.gz
dragonfly,amd64,noEx,0.36.1,hugo_0.36.1_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.36.1,hugo_0.36.1_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.36.1,hugo_0.36.1_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.36.1,hugo_0.36.1_FreeBSD-ARM.tar.gz
linux,386,noEx,0.36.1,hugo_0.36.1_Linux-32bit.tar.gz
linux,amd64,noEx,0.36.1,hugo_0.36.1_Linux-64bit.tar.gz
linux,arm,noEx,0.36.1,hugo_0.36.1_Linux-ARM.tar.gz
linux,arm64,noEx,0.36.1,hugo_0.36.1_Linux-ARM64.tar.gz
darwin,386,noEx,0.36.1,hugo_0.36.1_macOS-32bit.tar.gz
darwin,amd64,noEx,0.36.1,hugo_0.36.1_macOS-64bit.tar.gz
netbsd,386,noEx,0.36.1,hugo_0.36.1_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.36.1,hugo_0.36.1_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.36.1,hugo_0.36.1_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.36.1,hugo_0.36.1_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.36.1,hugo_0.36.1_OpenBSD-64bit.tar.gz
dragonfly,amd64,noEx,0.36,hugo_0.36_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.36,hugo_0.36_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.36,hugo_0.36_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.36,hugo_0.36_FreeBSD-ARM.tar.gz
linux,386,noEx,0.36,hugo_0.36_Linux-32bit.tar.gz
linux,amd64,noEx,0.36,hugo_0.36_Linux-64bit.tar.gz
linux,arm,noEx,0.36,hugo_0.36_Linux-ARM.tar.gz
linux,arm64,noEx,0.36,hugo_0.36_Linux-ARM64.tar.gz
darwin,386,noEx,0.36,hugo_0.36_macOS-32bit.tar.gz
darwin,amd64,noEx,0.36,hugo_0.36_macOS-64bit.tar.gz
netbsd,386,noEx,0.36,hugo_0.36_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.36,hugo_0.36_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.36,hugo_0.36_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.36,hugo_0.36_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.36,hugo_0.36_OpenBSD-64bit.tar.gz
dragonfly,amd64,noEx,0.35,hugo_0.35_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.35,hugo_0.35_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.35,hugo_0.35_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.35,hugo_0.35_FreeBSD-ARM.tar.gz
linux,386,noEx,0.35,hugo_0.35_Linux-32bit.tar.gz
linux,amd64,noEx,0.35,hugo_0.35_Linux-64bit.tar.gz
linux,arm,noEx,0.35,hugo_0.35_Linux-ARM.tar.gz
linux,arm64,noEx,0.35,hugo_0.35_Linux-ARM64.tar.gz
darwin,386,noEx,0.35,hugo_0.35_macOS-32bit.tar.gz
darwin,amd64,noEx,0.35,hugo_0.35_macOS-64bit.tar.gz
netbsd,386,noEx,0.35,hugo_0.35_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.35,hugo_0.35_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.35,hugo_0.35_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.35,hugo_0.35_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.35,hugo_0.35_OpenBSD-64bit.tar.gz
dragonfly,amd64,noEx,0.34,hugo_0.34_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.34,hugo_0.34_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.34,hugo_0.34_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.34,hugo_0.34_FreeBSD-ARM.tar.gz
linux,386,noEx,0.34,hugo_0.34_Linux-32bit.tar.gz
linux,amd64,noEx,0.34,hugo_0.34_Linux-64bit.tar.gz
linux,arm,noEx,0.34,hugo_0.34_Linux-ARM.tar.gz
linux,arm64,noEx,0.34,hugo_0.34_Linux-ARM64.tar.gz
darwin,386,noEx,0.34,hugo_0.34_macOS-32bit.tar.gz
darwin,amd64,noEx,0.34,hugo_0.34_macOS-64bit.tar.gz
netbsd,386,noEx,0.34,hugo_0.34_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.34,hugo_0.34_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.34,hugo_0.34_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.34,hugo_0.34_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.34,hugo_0.34_OpenBSD-64bit.tar.gz
dragonfly,amd64,noEx,0.33,hugo_0.33_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.33,hugo_0.33_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.33,hugo_0.33_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.33,hugo_0.33_FreeBSD-ARM.tar.gz
linux,386,noEx,0.33,hugo_0.33_Linux-32bit.tar.gz
linux,amd64,noEx,0.33,hugo_0.33_Linux-64bit.tar.gz
linux,arm,noEx,0.33,hugo_0.33_Linux-ARM.tar.gz
linux,arm64,noEx,0.33,hugo_0.33_Linux-ARM64.tar.gz
darwin,386,noEx,0.33,hugo_0.33_macOS-32bit.tar.gz
darwin,amd64,noEx,0.33,hugo_0.33_macOS-64bit.tar.gz
netbsd,386,noEx,0.33,hugo_0.33_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.33,hugo_0.33_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.33,hugo_0.33_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.33,hugo_0.33_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.33,hugo_0.33_OpenBSD-64bit.tar.gz
dragonfly,amd64,noEx,0.32.4,hugo_0.32.4_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.32.4,hugo_0.32.4_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.32.4,hugo_0.32.4_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.32.4,hugo_0.32.4_FreeBSD-ARM.tar.gz
linux,386,noEx,0.32.4,hugo_0.32.4_Linux-32bit.tar.gz
linux,amd64,noEx,0.32.4,hugo_0.32.4_Linux-64bit.tar.gz
linux,arm,noEx,0.32.4,hugo_0.32.4_Linux-ARM.tar.gz
linux,arm64,noEx,0.32.4,hugo_0.32.4_Linux-ARM64.tar.gz
darwin,386,noEx,0.32.4,hugo_0.32.4_macOS-32bit.tar.gz
darwin,amd64,noEx,0.32.4,hugo_0.32.4_macOS-64bit.tar.gz
netbsd,386,noEx,0.32.4,hugo_0.32.4_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.32.4,hugo_0.32.4_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.32.4,hugo_0.32.4_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.32.4,hugo_0.32.4_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.32.4,hugo_0.32.4_OpenBSD-64bit.tar.gz
dragonfly,amd64,noEx,0.32.3,hugo_0.32.3_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.32.3,hugo_0.32.3_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.32.3,hugo_0.32.3_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.32.3,hugo_0.32.3_FreeBSD-ARM.tar.gz
linux,386,noEx,0.32.3,hugo_0.32.3_Linux-32bit.tar.gz
linux,amd64,noEx,0.32.3,hugo_0.32.3_Linux-64bit.tar.gz
linux,arm,noEx,0.32.3,hugo_0.32.3_Linux-ARM.tar.gz
linux,arm64,noEx,0.32.3,hugo_0.32.3_Linux-ARM64.tar.gz
darwin,386,noEx,0.32.3,hugo_0.32.3_macOS-32bit.tar.gz
darwin,amd64,noEx,0.32.3,hugo_0.32.3_macOS-64bit.tar.gz
netbsd,386,noEx,0.32.3,hugo_0.32.3_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.32.3,hugo_0.32.3_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.32.3,hugo_0.32.3_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.32.3,hugo_0.32.3_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.32.3,hugo_0.32.3_OpenBSD-64bit.tar.gz
dragonfly,amd64,noEx,0.32.2,hugo_0.32.2_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.32.2,hugo_0.32.2_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.32.2,hugo_0.32.2_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.32.2,hugo_0.32.2_FreeBSD-ARM.tar.gz
linux,386,noEx,0.32.2,hugo_0.32.2_Linux-32bit.tar.gz
linux,amd64,noEx,0.32.2,hugo_0.32.2_Linux-64bit.tar.gz
linux,arm,noEx,0.32.2,hugo_0.32.2_Linux-ARM.tar.gz
linux,arm64,noEx,0.32.2,hugo_0.32.2_Linux-ARM64.tar.gz
darwin,386,noEx,0.32.2,hugo_0.32.2_macOS-32bit.tar.gz
darwin,amd64,noEx,0.32.2,hugo_0.32.2_macOS-64bit.tar.gz
netbsd,386,noEx,0.32.2,hugo_0.32.2_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.32.2,hugo_0.32.2_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.32.2,hugo_0.32.2_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.32.2,hugo_0.32.2_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.32.2,hugo_0.32.2_OpenBSD-64bit.tar.gz
dragonfly,amd64,noEx,0.32.1,hugo_0.32.1_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.32.1,hugo_0.32.1_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.32.1,hugo_0.32.1_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.32.1,hugo_0.32.1_FreeBSD-ARM.tar.gz
linux,386,noEx,0.32.1,hugo_0.32.1_Linux-32bit.tar.gz
linux,amd64,noEx,0.32.1,hugo_0.32.1_Linux-64bit.tar.gz
linux,arm,noEx,0.32.1,hugo_0.32.1_Linux-ARM.tar.gz
linux,arm64,noEx,0.32.1,hugo_0.32.1_Linux-ARM64.tar.gz
darwin,386,noEx,0.32.1,hugo_0.32.1_macOS-32bit.tar.gz
darwin,amd64,noEx,0.32.1,hugo_0.32.1_macOS-64bit.tar.gz
netbsd,386,noEx,0.32.1,hugo_0.32.1_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.32.1,hugo_0.32.1_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.32.1,hugo_0.32.1_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.32.1,hugo_0.32.1_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.32.1,hugo_0.32.1_OpenBSD-64bit.tar.gz
dragonfly,amd64,noEx,0.32,hugo_0.32_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.32,hugo_0.32_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.32,hugo_0.32_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.32,hugo_0.32_FreeBSD-ARM.tar.gz
linux,386,noEx,0.32,hugo_0.32_Linux-32bit.tar.gz
linux,amd64,noEx,0.32,hugo_0.32_Linux-64bit.tar.gz
linux,arm,noEx,0.32,hugo_0.32_Linux-ARM.tar.gz
linux,arm64,noEx,0.32,hugo_0.32_Linux-ARM64.tar.gz
darwin,386,noEx,0.32,hugo_0.32_macOS-32bit.tar.gz
darwin,amd64,noEx,0.32,hugo_0.32_macOS-64bit.tar.gz
netbsd,386,noEx,0.32,hugo_0.32_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.32,hugo_0.32_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.32,hugo_0.32_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.32,hugo_0.32_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.32,hugo_0.32_OpenBSD-64bit.tar.gz
dragonfly,amd64,noEx,0.31.1,hugo_0.31.1_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.31.1,hugo_0.31.1_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.31.1,hugo_0.31.1_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.31.1,hugo_0.31.1_FreeBSD-ARM.tar.gz
linux,386,noEx,0.31.1,hugo_0.31.1_Linux-32bit.tar.gz
linux,amd64,noEx,0.31.1,hugo_0.31.1_Linux-64bit.tar.gz
linux,arm,noEx,0.31.1,hugo_0.31.1_Linux-ARM.tar.gz
linux,arm64,noEx,0.31.1,hugo_0.31.1_Linux-ARM64.tar.gz
darwin,386,noEx,0.31.1,hugo_0.31.1_macOS-32bit.tar.gz
darwin,amd64,noEx,0.31.1,hugo_0.31.1_macOS-64bit.tar.gz
netbsd,386,noEx,0.31.1,hugo_0.31.1_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.31.1,hugo_0.31.1_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.31.1,hugo_0.31.1_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.31.1,hugo_0.31.1_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.31.1,hugo_0.31.1_OpenBSD-64bit.tar.gz
dragonfly,amd64,noEx,0.31,hugo_0.31_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.31,hugo_0.31_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.31,hugo_0.31_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.31,hugo_0.31_FreeBSD-ARM.tar.gz
linux,386,noEx,0.31,hugo_0.31_Linux-32bit.tar.gz
linux,amd64,noEx,0.31,hugo_0.31_Linux-64bit.tar.gz
linux,arm,noEx,0.31,hugo_0.31_Linux-ARM.tar.gz
linux,arm64,noEx,0.31,hugo_0.31_Linux-ARM64.tar.gz
darwin,386,noEx,0.31,hugo_0.31_macOS-32bit.tar.gz
darwin,amd64,noEx,0.31,hugo_0.31_macOS-64bit.tar.gz
netbsd,386,noEx,0.31,hugo_0.31_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.31,hugo_0.31_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.31,hugo_0.31_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.31,hugo_0.31_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.31,hugo_0.31_OpenBSD-64bit.tar.gz
dragonfly,amd64,noEx,0.30.2,hugo_0.30.2_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.30.2,hugo_0.30.2_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.30.2,hugo_0.30.2_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.30.2,hugo_0.30.2_FreeBSD-ARM.tar.gz
linux,386,noEx,0.30.2,hugo_0.30.2_Linux-32bit.tar.gz
linux,amd64,noEx,0.30.2,hugo_0.30.2_Linux-64bit.tar.gz
linux,arm,noEx,0.30.2,hugo_0.30.2_Linux-ARM.tar.gz
linux,arm64,noEx,0.30.2,hugo_0.30.2_Linux-ARM64.tar.gz
darwin,386,noEx,0.30.2,hugo_0.30.2_macOS-32bit.tar.gz
darwin,amd64,noEx,0.30.2,hugo_0.30.2_macOS-64bit.tar.gz
netbsd,386,noEx,0.30.2,hugo_0.30.2_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.30.2,hugo_0.30.2_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.30.2,hugo_0.30.2_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.30.2,hugo_0.30.2_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.30.2,hugo_0.30.2_OpenBSD-64bit.tar.gz
dragonfly,amd64,noEx,0.30.1,hugo_0.30.1_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.30.1,hugo_0.30.1_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.30.1,hugo_0.30.1_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.30.1,hugo_0.30.1_FreeBSD-ARM.tar.gz
linux,386,noEx,0.30.1,hugo_0.30.1_Linux-32bit.tar.gz
linux,amd64,noEx,0.30.1,hugo_0.30.1_Linux-64bit.tar.gz
linux,arm,noEx,0.30.1,hugo_0.30.1_Linux-ARM.tar.gz
linux,arm64,noEx,0.30.1,hugo_0.30.1_Linux-ARM64.tar.gz
darwin,386,noEx,0.30.1,hugo_0.30.1_macOS-32bit.tar.gz
darwin,amd64,noEx,0.30.1,hugo_0.30.1_macOS-64bit.tar.gz
netbsd,386,noEx,0.30.1,hugo_0.30.1_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.30.1,hugo_0.30.1_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.30.1,hugo_0.30.1_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.30.1,hugo_0.30.1_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.30.1,hugo_0.30.1_OpenBSD-64bit.tar.gz
dragonfly,amd64,noEx,0.30,hugo_0.30_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.30,hugo_0.30_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.30,hugo_0.30_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.30,hugo_0.30_FreeBSD-ARM.tar.gz
linux,386,noEx,0.30,hugo_0.30_Linux-32bit.tar.gz
linux,amd64,noEx,0.30,hugo_0.30_Linux-64bit.tar.gz
linux,arm,noEx,0.30,hugo_0.30_Linux-ARM.tar.gz
linux,arm64,noEx,0.30,hugo_0.30_Linux-ARM64.tar.gz
darwin,386,noEx,0.30,hugo_0.30_macOS-32bit.tar.gz
darwin,amd64,noEx,0.30,hugo_0.30_macOS-64bit.tar.gz
netbsd,386,noEx,0.30,hugo_0.30_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.30,hugo_0.30_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.30,hugo_0.30_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.30,hugo_0.30_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.30,hugo_0.30_OpenBSD-64bit.tar.gz
dragonfly,amd64,noEx,0.29,hugo_0.29_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.29,hugo_0.29_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.29,hugo_0.29_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.29,hugo_0.29_FreeBSD-ARM.tar.gz
linux,386,noEx,0.29,hugo_0.29_Linux-32bit.tar.gz
linux,amd64,noEx,0.29,hugo_0.29_Linux-64bit.tar.gz
linux,arm,noEx,0.29,hugo_0.29_Linux-ARM.tar.gz
linux,arm64,noEx,0.29,hugo_0.29_Linux-ARM64.tar.gz
darwin,386,noEx,0.29,hugo_0.29_macOS-32bit.tar.gz
darwin,amd64,noEx,0.29,hugo_0.29_macOS-64bit.tar.gz
netbsd,386,noEx,0.29,hugo_0.29_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.29,hugo_0.29_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.29,hugo_0.29_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.29,hugo_0.29_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.29,hugo_0.29_OpenBSD-64bit.tar.gz
dragonfly,amd64,noEx,0.28,hugo_0.28_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.28,hugo_0.28_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.28,hugo_0.28_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.28,hugo_0.28_FreeBSD-ARM.tar.gz
linux,386,noEx,0.28,hugo_0.28_Linux-32bit.tar.gz
linux,amd64,noEx,0.28,hugo_0.28_Linux-64bit.tar.gz
linux,arm,noEx,0.28,hugo_0.28_Linux-ARM.tar.gz
linux,arm64,noEx,0.28,hugo_0.28_Linux-ARM64.tar.gz
darwin,386,noEx,0.28,hugo_0.28_macOS-32bit.tar.gz
darwin,amd64,noEx,0.28,hugo_0.28_macOS-64bit.tar.gz
netbsd,386,noEx,0.28,hugo_0.28_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.28,hugo_0.28_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.28,hugo_0.28_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.28,hugo_0.28_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.28,hugo_0.28_OpenBSD-64bit.tar.gz
dragonfly,amd64,noEx,0.27.1,hugo_0.27.1_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.27.1,hugo_0.27.1_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.27.1,hugo_0.27.1_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.27.1,hugo_0.27.1_FreeBSD-ARM.tar.gz
linux,386,noEx,0.27.1,hugo_0.27.1_Linux-32bit.tar.gz
linux,amd64,noEx,0.27.1,hugo_0.27.1_Linux-64bit.tar.gz
linux,arm,noEx,0.27.1,hugo_0.27.1_Linux-ARM.tar.gz
linux,arm64,noEx,0.27.1,hugo_0.27.1_Linux-ARM64.tar.gz
darwin,386,noEx,0.27.1,hugo_0.27.1_macOS-32bit.tar.gz
darwin,amd64,noEx,0.27.1,hugo_0.27.1_macOS-64bit.tar.gz
netbsd,386,noEx,0.27.1,hugo_0.27.1_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.27.1,hugo_0.27.1_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.27.1,hugo_0.27.1_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.27.1,hugo_0.27.1_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.27.1,hugo_0.27.1_OpenBSD-64bit.tar.gz
dragonfly,amd64,noEx,0.27,hugo_0.27_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.27,hugo_0.27_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.27,hugo_0.27_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.27,hugo_0.27_FreeBSD-ARM.tar.gz
linux,386,noEx,0.27,hugo_0.27_Linux-32bit.tar.gz
linux,amd64,noEx,0.27,hugo_0.27_Linux-64bit.tar.gz
linux,arm,noEx,0.27,hugo_0.27_Linux-ARM.tar.gz
linux,arm64,noEx,0.27,hugo_0.27_Linux-ARM64.tar.gz
darwin,386,noEx,0.27,hugo_0.27_macOS-32bit.tar.gz
darwin,amd64,noEx,0.27,hugo_0.27_macOS-64bit.tar.gz
netbsd,386,noEx,0.27,hugo_0.27_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.27,hugo_0.27_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.27,hugo_0.27_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.27,hugo_0.27_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.27,hugo_0.27_OpenBSD-64bit.tar.gz
dragonfly,amd64,noEx,0.26,hugo_0.26_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.26,hugo_0.26_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.26,hugo_0.26_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.26,hugo_0.26_FreeBSD-ARM.tar.gz
linux,386,noEx,0.26,hugo_0.26_Linux-32bit.tar.gz
